year,month,day,hour,power
2017,12,2,19,654.48
2017,12,2,20,741.75
2017,12,2,21,808.27
2017,12,2,22,854.05
2017,12,2,23,1709.57
2017,12,3,0,1959.65
2017,12,3,1,1659.93
2017,12,3,2,1459.07
2017,12,3,3,1133.49
2017,12,3,4,776.5
2017,12,3,5,458.18
2017,12,3,6,326.63
2017,12,3,7,278.36
2017,12,3,8,320.52
2017,12,3,9,512.68
2017,12,3,10,435.24
2017,12,3,11,856.81
2017,12,3,12,1124.74
2017,12,3,13,1267.56
2017,12,3,14,1196.37
2017,12,3,15,1344.68
2017,12,3,16,876.11
2017,12,3,17,807.57
2017,12,3,18,768.52
2017,12,3,19,896.8
2017,12,3,20,921.99
2017,12,3,21,900.1
2017,12,3,22,903.24
2017,12,3,23,1796.92
2017,12,4,0,2028.84
2017,12,4,1,1346.93
2017,12,4,2,1243.06
2017,12,4,3,857.59
2017,12,4,4,491.21
2017,12,4,5,490.8
2017,12,4,6,314.58
2017,12,4,7,147.04
2017,12,4,8,378.16
2017,12,4,9,706.63
2017,12,4,10,896.2
2017,12,4,11,1067.15
2017,12,4,12,1512.88
2017,12,4,13,1508.93
2017,12,4,14,1491.2
2017,12,4,15,1590.32
2017,12,4,16,1118.93
2017,12,4,17,805.14
2017,12,4,18,706.82
2017,12,4,19,986.07
2017,12,4,20,1126.17
2017,12,4,21,878.91
2017,12,4,22,887.81
2017,12,4,23,1825.84
2017,12,5,0,1794.97
2017,12,5,1,1514.82
2017,12,5,2,1202.36
2017,12,5,3,913.95
2017,12,5,4,621.26
2017,12,5,5,576.85
2017,12,5,6,381.7
2017,12,5,7,165.2
2017,12,5,8,313.22
2017,12,5,9,759.65
2017,12,5,10,905.29
2017,12,5,11,962.29
2017,12,5,12,1788.35
2017,12,5,13,1990.24
2017,12,5,14,1384.88
2017,12,5,15,1362.19
2017,12,5,16,887.38
2017,12,5,17,802.9
2017,12,5,18,913.08
2017,12,5,19,998.81
2017,12,5,20,1170.79
2017,12,5,21,1053.15
2017,12,5,22,904.92
2017,12,5,23,1973.41
2017,12,6,0,2013.27
2017,12,6,1,1198.97
2017,12,6,2,1315.62
2017,12,6,3,945.42
2017,12,6,4,733.85
2017,12,6,5,623.11
2017,12,6,6,405.18
2017,12,6,7,206.24
2017,12,6,8,425.7
2017,12,6,9,781.25
2017,12,6,10,753.69
2017,12,6,11,966.91
2017,12,6,12,1178.18
2017,12,6,13,1021.86
2017,12,6,14,284.65
2017,12,6,15,479.78
2017,12,6,16,726.95
2017,12,6,17,479.33
2017,12,6,18,173.62
2017,12,6,19,508.8
2017,12,6,20,653.51
2017,12,6,21,844.34
2017,12,6,22,960.14
2017,12,6,23,2015.5
2017,12,7,0,2314.89
2017,12,7,1,1651.69
2017,12,7,2,1235.96
2017,12,7,3,912.95
2017,12,7,4,497.07
2017,12,7,5,415.79
2017,12,7,6,408.15
2017,12,7,7,197.87
2017,12,7,8,278.2
2017,12,7,9,669.22
2017,12,7,10,820.14
2017,12,7,11,1005.5
2017,12,7,12,1053.86
2017,12,7,13,1133.53
2017,12,7,14,790.16
2017,12,7,15,479.78
2017,12,7,16,726.95
2017,12,7,17,479.33
2017,12,7,18,173.62
2017,12,7,19,508.8
2017,12,7,20,653.51
2017,12,7,21,844.34
2017,12,7,22,960.14
2017,12,7,23,2015.5
2017,12,8,0,2314.89
2017,12,8,1,1651.69
2017,12,8,2,1235.96
2017,12,8,3,912.95
2017,12,8,4,497.07
2017,12,8,5,415.79
2017,12,8,6,408.15
2017,12,8,7,197.87
2017,12,8,8,151.49
2017,12,8,9,626.62
2017,12,8,10,836.05
2017,12,8,11,1009.98
2017,12,8,12,1529.13
2017,12,8,13,1680.32
2017,12,8,14,1708.83
2017,12,8,15,1746.7
2017,12,8,16,1090.93
2017,12,8,17,896.79
2017,12,8,18,750.11
2017,12,8,19,704.85
2017,12,8,20,914.15
2017,12,8,21,1113.88
2017,12,8,22,1036.76
2017,12,8,23,1781.45
2017,12,9,0,2212
2017,12,9,1,1837.43
2017,12,9,2,1425.18
2017,12,9,3,1115.75
2017,12,9,4,869.12
2017,12,9,5,503.96
2017,12,9,6,310.42
2017,12,9,7,212.75
2017,12,9,8,270.71
2017,12,9,9,431.19
2017,12,9,10,505.32
2017,12,9,11,808.14
2017,12,9,12,1151.93
2017,12,9,13,1567.65
2017,12,9,14,1623.98
2017,12,9,15,1592.3
2017,12,9,16,1185.87
2017,12,9,17,913.33
2017,12,9,18,938.02
2017,12,9,19,840.05
2017,12,9,20,785.62
2017,12,9,21,638.76
2017,12,9,22,788.94
2017,12,9,23,2015.56
2017,12,10,0,2164.53
2017,12,10,1,1629.05
2017,12,10,2,1195.73
2017,12,10,3,977.16
2017,12,10,4,719.11
2017,12,10,5,410.55
2017,12,10,6,240.23
2017,12,10,7,259.82
2017,12,10,8,142.53
2017,12,10,9,389.4
2017,12,10,10,539.42
2017,12,10,11,785
2017,12,10,12,1226.19
2017,12,10,13,1349.14
2017,12,10,14,1488.95
2017,12,10,15,1273.66
2017,12,10,16,1144.37
2017,12,10,17,846.97
2017,12,10,18,735.02
2017,12,10,19,933.87
2017,12,10,20,924.39
2017,12,10,21,844.44
2017,12,10,22,960.1
2017,12,10,23,1852.6
2017,12,11,0,2046.08
2017,12,11,1,1663.06
2017,12,11,2,1406
2017,12,11,3,929.22
2017,12,11,4,533.88
2017,12,11,5,407.84
2017,12,11,6,340.96
2017,12,11,7,237.48
2017,12,11,8,314.78
2017,12,11,9,635.09
2017,12,11,10,764.6
2017,12,11,11,1049.91
2017,12,11,12,1339.54
2017,12,11,13,1610.68
2017,12,11,14,1288.91
2017,12,11,15,1185.15
2017,12,11,16,1090.85
2017,12,11,17,907.51
2017,12,11,18,923.72
2017,12,11,19,922.44
2017,12,11,20,1068.05
2017,12,11,21,950.71
2017,12,11,22,898.36
2017,12,11,23,1846.22
2017,12,12,0,1782.56
2017,12,12,1,1298.99
2017,12,12,2,1217.31
2017,12,12,3,1023.76
2017,12,12,4,616.83
2017,12,12,5,477.62
2017,12,12,6,278.38
2017,12,12,7,151.86
2017,12,12,8,413.41
2017,12,12,9,740.37
2017,12,12,10,927.89
2017,12,12,11,1063.72
2017,12,12,12,1441.39
2017,12,12,13,1566.03
2017,12,12,14,1622.54
2017,12,12,15,1642.67
2017,12,12,16,970.95
2017,12,12,17,753.41
2017,12,12,18,755.29
2017,12,12,19,907.21
2017,12,12,20,1020.01
2017,12,12,21,1016.16
2017,12,12,22,1072.64
2017,12,12,23,2091.36
2017,12,13,0,1926.48
2017,12,13,1,1532.57
2017,12,13,2,1351.95
2017,12,13,3,1204.49
2017,12,13,4,732.51
2017,12,13,5,532.03
2017,12,13,6,508.01
2017,12,13,7,415.11
2017,12,13,8,399.39
2017,12,13,9,636.93
2017,12,13,10,697.4
2017,12,13,11,928.08
2017,12,13,12,1254.62
2017,12,13,13,1363.18
2017,12,13,14,1769.71
2017,12,13,15,1625.13
2017,12,13,16,1204.15
2017,12,13,17,934.64
2017,12,13,18,888.74
2017,12,13,19,964.52
2017,12,13,20,1132.23
2017,12,13,21,1109.7
2017,12,13,22,1100.64
2017,12,13,23,2221.58
2017,12,14,0,2087.25
2017,12,14,1,1483.05
2017,12,14,2,990.84
2017,12,14,3,867.8
2017,12,14,4,596.71
2017,12,14,5,451.55
2017,12,14,6,253.84
2017,12,14,7,116.4
2017,12,14,8,267.82
2017,12,14,9,713.97
2017,12,14,10,1043.75
2017,12,14,11,1235.24
2017,12,14,12,1130.23
2017,12,14,13,1279.7
2017,12,14,14,1234.62
2017,12,14,15,1339.29
2017,12,14,16,1024.21
2017,12,14,17,771.61
2017,12,14,18,710.33
2017,12,14,19,988.65
2017,12,14,20,1173.78
2017,12,14,21,887.81
2017,12,14,22,1077.42
2017,12,14,23,1889.09
2017,12,15,0,1804.04
2017,12,15,1,1366.77
2017,12,15,2,1004.49
2017,12,15,3,877.77
2017,12,15,4,596.65
2017,12,15,5,344.37
2017,12,15,6,340.68
2017,12,15,7,227.3
2017,12,15,8,380.23
2017,12,15,9,605.37
2017,12,15,10,774.3
2017,12,15,11,1027.26
2017,12,15,12,1751.95
2017,12,15,13,1825.73
2017,12,15,14,1363.07
2017,12,15,15,1585.04
2017,12,15,16,993.31
2017,12,15,17,972.78
2017,12,15,18,943.3
2017,12,15,19,981.94
2017,12,15,20,1132.35
2017,12,15,21,1006.32
2017,12,15,22,1245.55
2017,12,15,23,2252.81
2017,12,16,0,2473.19
2017,12,16,1,1794
2017,12,16,2,1393.54
2017,12,16,3,1022.99
2017,12,16,4,745.88
2017,12,16,5,679.95
2017,12,16,6,441.2
2017,12,16,7,244.94
2017,12,16,8,354.35
2017,12,16,9,530.82
2017,12,16,10,681.67
2017,12,16,11,908.18
2017,12,16,12,1075.4
2017,12,16,13,1700.26
2017,12,16,14,1653.52
2017,12,16,15,1674.62
2017,12,16,16,1272.45
2017,12,16,17,983.35
2017,12,16,18,912.94
2017,12,16,19,858.95
2017,12,16,20,849.81
2017,12,16,21,922.01
2017,12,16,22,1205.62
2017,12,16,23,2125.69
2017,12,17,0,2500.45
2017,12,17,1,1963.84
2017,12,17,2,1356.28
2017,12,17,3,1110.91
2017,12,17,4,814.05
2017,12,17,5,468.01
2017,12,17,6,453.93
2017,12,17,7,294.95
2017,12,17,8,376.8
2017,12,17,9,552.39
2017,12,17,10,713.06
2017,12,17,11,1011.4
2017,12,17,12,1136.81
2017,12,17,13,1630.45
2017,12,17,14,1695.72
2017,12,17,15,1744.04
2017,12,17,16,991.03
2017,12,17,17,771.12
2017,12,17,18,940.28
2017,12,17,19,879.61
2017,12,17,20,867.15
2017,12,17,21,999.81
2017,12,17,22,1068.41
2017,12,17,23,2124.1
2017,12,18,0,2141.97
2017,12,18,1,1751.93
2017,12,18,2,1489.73
2017,12,18,3,1120.61
2017,12,18,4,585.5
2017,12,18,5,472.18
2017,12,18,6,298.34
2017,12,18,7,188.01
2017,12,18,8,358.82
2017,12,18,9,770.31
2017,12,18,10,870.44
2017,12,18,11,1055.87
2017,12,18,12,1578.09
2017,12,18,13,1625.22
2017,12,18,14,1687.18
2017,12,18,15,1640.91
2017,12,18,16,1152.48
2017,12,18,17,771.44
2017,12,18,18,928.13
2017,12,18,19,1004.09
2017,12,18,20,919.03
2017,12,18,21,889.2
2017,12,18,22,889.78
2017,12,18,23,2142.45
2017,12,19,0,2165.84
2017,12,19,1,1505.27
2017,12,19,2,1327.77
2017,12,19,3,1058.78
2017,12,19,4,768.55
2017,12,19,5,575.51
2017,12,19,6,433.83
2017,12,19,7,167.52
2017,12,19,8,267.91
2017,12,19,9,650.83
2017,12,19,10,786.68
2017,12,19,11,946.51
2017,12,19,12,1517.61
2017,12,19,13,1969.12
2017,12,19,14,1582.49
2017,12,19,15,1607.39
2017,12,19,16,966.82
2017,12,19,17,877.86
2017,12,19,18,894.59
2017,12,19,19,1175.94
2017,12,19,20,1133.74
2017,12,19,21,1081.44
2017,12,19,22,1239.78
2017,12,19,23,2464.09
2017,12,20,0,2262.34
2017,12,20,1,1549.58
2017,12,20,2,1005.94
2017,12,20,3,922.22
2017,12,20,4,740.46
2017,12,20,5,472.53
2017,12,20,6,416.65
2017,12,20,7,286.9
2017,12,20,8,501.21
2017,12,20,9,712.7
2017,12,20,10,663.07
2017,12,20,11,1179.01
2017,12,20,12,1591.66
2017,12,20,13,1650
2017,12,20,14,1653.39
2017,12,20,15,1354.52
2017,12,20,16,1081.37
2017,12,20,17,767.32
2017,12,20,18,790.92
2017,12,20,19,887.91
2017,12,20,20,1217.18
2017,12,20,21,1025.74
2017,12,20,22,1236.25
2017,12,20,23,2122.51
2017,12,21,0,2047.96
2017,12,21,1,1331.54
2017,12,21,2,1145.5
2017,12,21,3,781.34
2017,12,21,4,769.58
2017,12,21,5,611.63
2017,12,21,6,452.74
2017,12,21,7,246.44
2017,12,21,8,473.49
2017,12,21,9,776.24
2017,12,21,10,669.41
2017,12,21,11,1004.02
2017,12,21,12,1525.42
2017,12,21,13,1874.18
2017,12,21,14,1729.29
2017,12,21,15,1559.21
2017,12,21,16,1157.52
2017,12,21,17,749.56
2017,12,21,18,828.44
2017,12,21,19,999.55
2017,12,21,20,1202.27
2017,12,21,21,1051.91
2017,12,21,22,957.34
2017,12,21,23,2135.09
2017,12,22,0,2166.28
2017,12,22,1,1821.36
2017,12,22,2,1288.72
2017,12,22,3,998.97
2017,12,22,4,727.61
2017,12,22,5,538.33
2017,12,22,6,368.53
2017,12,22,7,204.98
2017,12,22,8,320.52
2017,12,22,9,774.5
2017,12,22,10,855.99
2017,12,22,11,1092.25
2017,12,22,12,1595.85
2017,12,22,13,1756.92
2017,12,22,14,1711.45
2017,12,22,15,1815.93
2017,12,22,16,1182.5
2017,12,22,17,827.19
2017,12,22,18,926.2
2017,12,22,19,1296.81
2017,12,22,20,1105.57
2017,12,22,21,1102.53
2017,12,22,22,1119.54
2017,12,22,23,1902.97
2017,12,23,0,2005.88
2017,12,23,1,1656.79
2017,12,23,2,1403.4
2017,12,23,3,1088.71
2017,12,23,4,856.3
2017,12,23,5,612.16
2017,12,23,6,277.49
2017,12,23,7,189.63
2017,12,23,8,347.28
2017,12,23,9,408.67
2017,12,23,10,649.77
2017,12,23,11,894.32
2017,12,23,12,1341.49
2017,12,23,13,1513.7
2017,12,23,14,1386.45
2017,12,23,15,1693.84
2017,12,23,16,1145.5
2017,12,23,17,965.08
2017,12,23,18,789.16
2017,12,23,19,766.79
2017,12,23,20,694.25
2017,12,23,21,687.87
2017,12,23,22,966.98
2017,12,23,23,1987.86
2017,12,24,0,2325.67
2017,12,24,1,1920.65
2017,12,24,2,1319.91
2017,12,24,3,1076.06
2017,12,24,4,873.46
2017,12,24,5,840.78
2017,12,24,6,519.72
2017,12,24,7,303.1
2017,12,24,8,315.1
2017,12,24,9,504.4
2017,12,24,10,563.12
2017,12,24,11,866.03
2017,12,24,12,1364.39
2017,12,24,13,1751.05
2017,12,24,14,1413.65
2017,12,24,15,1712.95
2017,12,24,16,1276.05
2017,12,24,17,887.18
2017,12,24,18,1097.72
2017,12,24,19,882.82
2017,12,24,20,978.1
2017,12,24,21,928.23
2017,12,24,22,903.28
2017,12,24,23,1802.31
2017,12,25,0,2037.93
2017,12,25,1,1659.95
2017,12,25,2,1487.35
2017,12,25,3,1222.46
2017,12,25,4,1018.69
2017,12,25,5,791.23
2017,12,25,6,455.26
2017,12,25,7,238.45
2017,12,25,8,375.95
2017,12,25,9,779.69
2017,12,25,10,810.42
2017,12,25,11,996.68
2017,12,25,12,1516.41
2017,12,25,13,2010.11
2017,12,25,14,1693.26
2017,12,25,15,1522.83
2017,12,25,16,1270.44
2017,12,25,17,896.45
2017,12,25,18,673.86
2017,12,25,19,943.84
2017,12,25,20,1088.44
2017,12,25,21,837.39
2017,12,25,22,951.71
2017,12,25,23,1837.08
2017,12,26,0,2227.18
2017,12,26,1,1870.61
2017,12,26,2,1515.39
2017,12,26,3,1077.34
2017,12,26,4,784.58
2017,12,26,5,691.96
2017,12,26,6,659.36
2017,12,26,7,248.93
2017,12,26,8,410.51
2017,12,26,9,681.91
2017,12,26,10,837.86
2017,12,26,11,1460.12
2017,12,26,12,2125.79
2017,12,26,13,2125.73
2017,12,26,14,1635.37
2017,12,26,15,1538.37
2017,12,26,16,1078.92
2017,12,26,17,723.94
2017,12,26,18,779.03
2017,12,26,19,1036.67
2017,12,26,20,1105.95
2017,12,26,21,1130.08
2017,12,26,22,1176.99
2017,12,26,23,2128.79
2017,12,27,0,2331.91
2017,12,27,1,1703.53
2017,12,27,2,1553.7
2017,12,27,3,974.12
2017,12,27,4,746.97
2017,12,27,5,529.08
2017,12,27,6,294.45
2017,12,27,7,267.31
2017,12,27,8,366.71
2017,12,27,9,761.58
2017,12,27,10,979.9
2017,12,27,11,1529.76
2017,12,27,12,1752.54
2017,12,27,13,1832.58
2017,12,27,14,1607.84
2017,12,27,15,1694.22
2017,12,27,16,1393.14
2017,12,27,17,1100.16
2017,12,27,18,1017.4
2017,12,27,19,979.7
2017,12,27,20,1272.54
2017,12,27,21,1116.34
2017,12,27,22,1106.47
2017,12,27,23,2072.28
2017,12,28,0,2274.23
2017,12,28,1,1588.26
2017,12,28,2,1320.54
2017,12,28,3,970.04
2017,12,28,4,680.76
2017,12,28,5,488.17
2017,12,28,6,425.03
2017,12,28,7,167.33
2017,12,28,8,214.06
2017,12,28,9,668.35
2017,12,28,10,927.62
2017,12,28,11,1061.63
2017,12,28,12,1427.37
2017,12,28,13,1604.43
2017,12,28,14,1510.12
2017,12,28,15,1504.95
2017,12,28,16,1053.97
2017,12,28,17,906.49
2017,12,28,18,800.48
2017,12,28,19,931.52
2017,12,28,20,1067.56
2017,12,28,21,926.28
2017,12,28,22,1089.12
2017,12,28,23,2441.41
2017,12,29,0,2451.45
2017,12,29,1,1864.98
2017,12,29,2,1517.29
2017,12,29,3,1105.28
2017,12,29,4,783.58
2017,12,29,5,578.87
2017,12,29,6,390.36
2017,12,29,7,290.36
2017,12,29,8,421.93
2017,12,29,9,875.88
2017,12,29,10,861.64
2017,12,29,11,1288.43
2017,12,29,12,1599.64
2017,12,29,13,1808.54
2017,12,29,14,1765.94
2017,12,29,15,1881.44
2017,12,29,16,1241.35
2017,12,29,17,852.12
2017,12,29,18,1000.44
2017,12,29,19,1188.74
2017,12,29,20,1284.85
2017,12,29,21,1130.05
2017,12,29,22,1185.5
2017,12,29,23,2128.69
2017,12,30,0,2362.6
2017,12,30,1,1926.54
2017,12,30,2,1559.26
2017,12,30,3,1352.6
2017,12,30,4,998.33
2017,12,30,5,579.28
2017,12,30,6,466.9
2017,12,30,7,270.6
2017,12,30,8,456.66
2017,12,30,9,468.14
2017,12,30,10,650.62
2017,12,30,11,988.14
2017,12,30,12,1403.15
2017,12,30,13,1619.1
2017,12,30,14,1741.78
2017,12,30,15,1693.7
2017,12,30,16,1208.48
2017,12,30,17,880.32
2017,12,30,18,1110.3
2017,12,30,19,1111.77
2017,12,30,20,1143.46
2017,12,30,21,866.55
2017,12,30,22,843.59
2017,12,30,23,1845.39
2017,12,31,0,2354.66
2017,12,31,1,1975.37
2017,12,31,2,1446.75
2017,12,31,3,1112.37
2017,12,31,4,831.17
2017,12,31,5,522.08
2017,12,31,6,401.09
2017,12,31,7,261.42
2017,12,31,8,290.38
2017,12,31,9,440.4
2017,12,31,10,660.48
2017,12,31,11,889.14
2017,12,31,12,1231.15
2017,12,31,13,1522.99
2017,12,31,14,1690.4
2017,12,31,15,1661.01
2017,12,31,16,1143.27
2017,12,31,17,891.79
2017,12,31,18,902.31
2017,12,31,19,949.8
2017,12,31,20,829.69
2017,12,31,21,805.98
2017,12,31,22,1060.6
2017,12,31,23,1875.81